x,y,z,w,rho,grad,tau,exchange,reference
-1.083858307767900E+01,1.083858307767900E+01,-1.123418472631300E+02,7.119866207912600E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.083858307767900E+01,-1.083858307767900E+01,-1.123418472631300E+02,7.119866207912600E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-1.083858307767900E+01,-1.083858307767900E+01,-1.123418472631300E+02,7.119866207912600E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.083858307767900E+01,1.116396418101700E+02,1.013637762471600E+01,2.020312906626800E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-1.083858307767900E+01,1.116396418101700E+02,1.013637762471600E+01,2.020312906626800E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.083858307767900E+01,-1.116396418101700E+02,1.013637762471600E+01,2.020312906626800E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-1.083858307767900E+01,-1.116396418101700E+02,1.013637762471600E+01,2.020312906626800E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.083858307767900E+01,1.116396418101700E+02,-1.154078853064100E+01,5.284890345516300E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-1.083858307767900E+01,1.116396418101700E+02,-1.154078853064100E+01,5.284890345516300E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.083858307767900E+01,-1.116396418101700E+02,-1.154078853064100E+01,5.284890345516300E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-1.083858307767900E+01,-1.116396418101700E+02,-1.154078853064100E+01,5.284890345516300E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.116396418101700E+02,1.083858307767900E+01,1.013637762471600E+01,2.020312906626800E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-1.116396418101700E+02,1.083858307767900E+01,1.013637762471600E+01,2.020312906626800E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.116396418101700E+02,-1.083858307767900E+01,1.013637762471600E+01,2.020312906626800E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-1.116396418101700E+02,-1.083858307767900E+01,1.013637762471600E+01,2.020312906626800E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.116396418101700E+02,1.083858307767900E+01,-1.154078853064100E+01,5.284890345516300E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-1.116396418101700E+02,1.083858307767900E+01,-1.154078853064100E+01,5.284890345516300E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.116396418101700E+02,-1.083858307767900E+01,-1.154078853064100E+01,5.284890345516300E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-1.116396418101700E+02,-1.083858307767900E+01,-1.154078853064100E+01,5.284890345516300E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
2.501251570375700E+01,2.501251570375700E+01,1.062889507521400E+02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-2.501251570375700E+01,2.501251570375700E+01,1.062889507521400E+02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
2.501251570375700E+01,-2.501251570375700E+01,1.062889507521400E+02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-2.501251570375700E+01,-2.501251570375700E+01,1.062889507521400E+02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
2.501251570375700E+01,2.501251570375700E+01,-1.076933616580700E+02,9.410874101529100E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-2.501251570375700E+01,2.501251570375700E+01,-1.076933616580700E+02,9.410874101529100E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
2.501251570375700E+01,-2.501251570375700E+01,-1.076933616580700E+02,9.410874101529100E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-2.501251570375700E+01,-2.501251570375700E+01,-1.076933616580700E+02,9.410874101529100E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
2.501251570375700E+01,1.069911562051000E+02,2.431031025079500E+01,7.883543272132300E+02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-2.501251570375700E+01,1.069911562051000E+02,2.431031025079500E+01,7.883543272132300E+02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
2.501251570375700E+01,-1.069911562051000E+02,2.431031025079500E+01,7.883543272132300E+02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-2.501251570375700E+01,-1.069911562051000E+02,2.431031025079500E+01,7.883543272132300E+02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
2.501251570375700E+01,1.069911562051000E+02,-2.571472115672000E+01,8.728081716132500E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-2.501251570375700E+01,1.069911562051000E+02,-2.571472115672000E+01,8.728081716132500E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
2.501251570375700E+01,-1.069911562051000E+02,-2.571472115672000E+01,8.728081716132500E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-2.501251570375700E+01,-1.069911562051000E+02,-2.571472115672000E+01,8.728081716132500E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.069911562051000E+02,2.501251570375700E+01,2.431031025079500E+01,7.883543272132300E+02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-1.069911562051000E+02,2.501251570375700E+01,2.431031025079500E+01,7.883543272132300E+02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.069911562051000E+02,-2.501251570375700E+01,2.431031025079500E+01,7.883543272132300E+02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-1.069911562051000E+02,-2.501251570375700E+01,2.431031025079500E+01,7.883543272132300E+02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.069911562051000E+02,2.501251570375700E+01,-2.571472115672000E+01,8.728081716132500E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-1.069911562051000E+02,2.501251570375700E+01,-2.571472115672000E+01,8.728081716132500E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.069911562051000E+02,-2.501251570375700E+01,-2.571472115672000E+01,8.728081716132500E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-1.069911562051000E+02,-2.501251570375700E+01,-2.571472115672000E+01,8.728081716132500E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
7.901349041089400E+01,7.901349041089400E+01,1.386131252661100E+01,2.396262619480400E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-7.901349041089400E+01,7.901349041089400E+01,1.386131252661100E+01,2.396262619480400E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
7.901349041089400E+01,-7.901349041089400E+01,1.386131252661100E+01,2.396262619480400E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-7.901349041089400E+01,-7.901349041089400E+01,1.386131252661100E+01,2.396262619480400E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
7.901349041089400E+01,7.901349041089400E+01,-1.526572343253600E+01,8.898756356430300E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-7.901349041089400E+01,7.901349041089400E+01,-1.526572343253600E+01,8.898756356430300E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
7.901349041089400E+01,-7.901349041089400E+01,-1.526572343253600E+01,8.898756356430300E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-7.901349041089400E+01,-7.901349041089400E+01,-1.526572343253600E+01,8.898756356430300E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
7.901349041089400E+01,1.456351797957300E+01,7.831128495793200E+01,4.133861653932600E-03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-7.901349041089400E+01,1.456351797957300E+01,7.831128495793200E+01,4.133861653932600E-03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
7.901349041089400E+01,-1.456351797957300E+01,7.831128495793200E+01,4.133861653932600E-03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-7.901349041089400E+01,-1.456351797957300E+01,7.831128495793200E+01,4.133861653932600E-03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
7.901349041089400E+01,1.456351797957300E+01,-7.971569586385700E+01,1.104877134092800E+04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-7.901349041089400E+01,1.456351797957300E+01,-7.971569586385700E+01,1.104877134092800E+04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
7.901349041089400E+01,-1.456351797957300E+01,-7.971569586385700E+01,1.104877134092800E+04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-7.901349041089400E+01,-1.456351797957300E+01,-7.971569586385700E+01,1.104877134092800E+04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.456351797957300E+01,7.901349041089400E+01,7.831128495793200E+01,4.133861653932600E-03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-1.456351797957300E+01,7.901349041089400E+01,7.831128495793200E+01,4.133861653932600E-03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.456351797957300E+01,-7.901349041089400E+01,7.831128495793200E+01,4.133861653932600E-03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-1.456351797957300E+01,-7.901349041089400E+01,7.831128495793200E+01,4.133861653932600E-03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.456351797957300E+01,7.901349041089400E+01,-7.971569586385700E+01,1.104877134092800E+04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-1.456351797957300E+01,7.901349041089400E+01,-7.971569586385700E+01,1.104877134092800E+04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.456351797957300E+01,-7.901349041089400E+01,-7.971569586385700E+01,1.104877134092800E+04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-1.456351797957300E+01,-7.901349041089400E+01,-7.971569586385700E+01,1.104877134092800E+04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
2.979616495884700E+01,1.086763449123700E+02,-7.022054529624500E-01,4.656168711631900E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-2.979616495884700E+01,1.086763449123700E+02,-7.022054529624500E-01,4.656168711631900E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
2.979616495884700E+01,-1.086763449123700E+02,-7.022054529624500E-01,4.656168711631900E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-2.979616495884700E+01,-1.086763449123700E+02,-7.022054529624500E-01,4.656168711631900E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.086763449123700E+02,2.979616495884700E+01,-7.022054529624500E-01,4.656168711631900E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-1.086763449123700E+02,2.979616495884700E+01,-7.022054529624500E-01,4.656168711631900E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.086763449123700E+02,-2.979616495884700E+01,-7.022054529624500E-01,4.656168711631900E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-1.086763449123700E+02,-2.979616495884700E+01,-7.022054529624500E-01,4.656168711631900E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
2.979616495884700E+01,0.000000000000000E+00,1.079741394594000E+02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-2.979616495884700E+01,0.000000000000000E+00,1.079741394594000E+02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
2.979616495884700E+01,0.000000000000000E+00,-1.093785503653300E+02,9.027628230672600E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-2.979616495884700E+01,0.000000000000000E+00,-1.093785503653300E+02,9.027628230672600E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.086763449123700E+02,0.000000000000000E+00,2.909395950588400E+01,4.398052227534100E+02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-1.086763449123700E+02,0.000000000000000E+00,2.909395950588400E+01,4.398052227534100E+02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.086763449123700E+02,0.000000000000000E+00,-3.049837041180900E+01,8.652882001434400E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-1.086763449123700E+02,0.000000000000000E+00,-3.049837041180900E+01,8.652882001434400E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
0.000000000000000E+00,2.979616495884700E+01,1.079741394594000E+02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
0.000000000000000E+00,-2.979616495884700E+01,1.079741394594000E+02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
0.000000000000000E+00,2.979616495884700E+01,-1.093785503653300E+02,9.027628230672600E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
0.000000000000000E+00,-2.979616495884700E+01,-1.093785503653300E+02,9.027628230672600E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
0.000000000000000E+00,1.086763449123700E+02,2.909395950588400E+01,4.398052227534100E+02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
0.000000000000000E+00,-1.086763449123700E+02,2.909395950588400E+01,4.398052227534100E+02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
0.000000000000000E+00,1.086763449123700E+02,-3.049837041180900E+01,8.652882001434400E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
0.000000000000000E+00,-1.086763449123700E+02,-3.049837041180900E+01,8.652882001434400E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
6.444519678898800E+01,9.244012116281000E+01,-7.022054529624500E-01,5.621760717762100E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-6.444519678898800E+01,9.244012116281000E+01,-7.022054529624500E-01,5.621760717762100E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
6.444519678898800E+01,-9.244012116281000E+01,-7.022054529624500E-01,5.621760717762100E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-6.444519678898800E+01,-9.244012116281000E+01,-7.022054529624500E-01,5.621760717762100E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
9.244012116281000E+01,6.444519678898800E+01,-7.022054529624500E-01,5.621760717762100E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-9.244012116281000E+01,6.444519678898800E+01,-7.022054529624500E-01,5.621760717762100E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
9.244012116281000E+01,-6.444519678898800E+01,-7.022054529624500E-01,5.621760717762100E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-9.244012116281000E+01,-6.444519678898800E+01,-7.022054529624500E-01,5.621760717762100E+03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
6.444519678898800E+01,0.000000000000000E+00,9.173791570984700E+01,1.920808023438700E-06,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-6.444519678898800E+01,0.000000000000000E+00,9.173791570984700E+01,1.920808023438700E-06,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
6.444519678898800E+01,0.000000000000000E+00,-9.314232661577200E+01,1.089976950978200E+04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-6.444519678898800E+01,0.000000000000000E+00,-9.314232661577200E+01,1.089976950978200E+04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
9.244012116281000E+01,0.000000000000000E+00,6.374299133602500E+01,6.928465975079400E-01,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-9.244012116281000E+01,0.000000000000000E+00,6.374299133602500E+01,6.928465975079400E-01,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
9.244012116281000E+01,0.000000000000000E+00,-6.514740224195000E+01,1.089924118717000E+04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-9.244012116281000E+01,0.000000000000000E+00,-6.514740224195000E+01,1.089924118717000E+04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
0.000000000000000E+00,6.444519678898800E+01,9.173791570984700E+01,1.920808023438700E-06,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
0.000000000000000E+00,-6.444519678898800E+01,9.173791570984700E+01,1.920808023438700E-06,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
0.000000000000000E+00,6.444519678898800E+01,-9.314232661577200E+01,1.089976950978200E+04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
0.000000000000000E+00,-6.444519678898800E+01,-9.314232661577200E+01,1.089976950978200E+04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
0.000000000000000E+00,9.244012116281000E+01,6.374299133602500E+01,6.928465975079400E-01,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
0.000000000000000E+00,-9.244012116281000E+01,6.374299133602500E+01,6.928465975079400E-01,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
0.000000000000000E+00,9.244012116281000E+01,-6.514740224195000E+01,1.089924118717000E+04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
0.000000000000000E+00,-9.244012116281000E+01,-6.514740224195000E+01,1.089924118717000E+04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
2.828482796217200E+01,9.015779585620400E+01,6.069730385507400E+01,1.585169056478100E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-2.828482796217200E+01,9.015779585620400E+01,6.069730385507400E+01,1.585169056478100E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
2.828482796217200E+01,-9.015779585620400E+01,6.069730385507400E+01,1.585169056478100E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-2.828482796217200E+01,-9.015779585620400E+01,6.069730385507400E+01,1.585169056478100E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
2.828482796217200E+01,9.015779585620400E+01,-6.210171476099900E+01,1.080991737224900E+04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-2.828482796217200E+01,9.015779585620400E+01,-6.210171476099900E+01,1.080991737224900E+04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
2.828482796217200E+01,-9.015779585620400E+01,-6.210171476099900E+01,1.080991737224900E+04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-2.828482796217200E+01,-9.015779585620400E+01,-6.210171476099900E+01,1.080991737224900E+04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
2.828482796217200E+01,6.139950930803600E+01,8.945559040324200E+01,9.754051964526900E-06,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-2.828482796217200E+01,6.139950930803600E+01,8.945559040324200E+01,9.754051964526900E-06,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
2.828482796217200E+01,-6.139950930803600E+01,8.945559040324200E+01,9.754051964526900E-06,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-2.828482796217200E+01,-6.139950930803600E+01,8.945559040324200E+01,9.754051964526900E-06,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
2.828482796217200E+01,6.139950930803600E+01,-9.086000130916700E+01,1.081113711265900E+04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-2.828482796217200E+01,6.139950930803600E+01,-9.086000130916700E+01,1.081113711265900E+04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
2.828482796217200E+01,-6.139950930803600E+01,-9.086000130916700E+01,1.081113711265900E+04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-2.828482796217200E+01,-6.139950930803600E+01,-9.086000130916700E+01,1.081113711265900E+04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
9.015779585620400E+01,2.828482796217200E+01,6.069730385507400E+01,1.585169056478100E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-9.015779585620400E+01,2.828482796217200E+01,6.069730385507400E+01,1.585169056478100E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
9.015779585620400E+01,-2.828482796217200E+01,6.069730385507400E+01,1.585169056478100E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-9.015779585620400E+01,-2.828482796217200E+01,6.069730385507400E+01,1.585169056478100E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
9.015779585620400E+01,2.828482796217200E+01,-6.210171476099900E+01,1.080991737224900E+04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-9.015779585620400E+01,2.828482796217200E+01,-6.210171476099900E+01,1.080991737224900E+04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
9.015779585620400E+01,-2.828482796217200E+01,-6.210171476099900E+01,1.080991737224900E+04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
-9.015779585620400E+01,-2.828482796217200E+01,-6.210171476099900E+01,1.080991737224900E+04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
